cpuUsage,memoryUsage,userName,poolName,dayOfTheWeek,hourOfTheDay
1349,1969,Balrog,APACPreSales,Monday,2
2646,1115,Gandalf,IndiaMarketing,Monday,16
1905,2046,Frodo,APACPreSales,Friday,15
1214,1751,Samwise,IndiaMarketing,Monday,8
324,907,Saruman,APACPreSales,Thursday,11
398,764,Bilbo,IndiaMarketing,Tuesday,4
1727,1655,Thorin,APACPreSales,Wednesday,14
2273,1793,Balin,IndiaMarketing,Monday,9
2055,634,Balrog,APACPreSales,Monday,2
1911,934,Gandalf,IndiaMarketing,Friday,13
764,1212,Frodo,APACPreSales,Monday,3
573,940,Balrog,IndiaMarketing,Thursday,0
2895,1818,Gandalf,APACPreSales,Tuesday,19
1966,803,Frodo,IndiaMarketing,Wednesday,11
1199,1252,Samwise,APACPreSales,Monday,7
1569,1690,Saruman,IndiaMarketing,Monday,20
380,640,Bilbo,APACPreSales,Friday,17
2912,1091,Thorin,IndiaMarketing,Monday,5
2125,910,Balin,APACPreSales,Thursday,19
2135,1678,Balrog,IndiaMarketing,Tuesday,21
2668,1217,Gandalf,APACPreSales,Wednesday,11
2583,1953,Frodo,IndiaMarketing,Monday,11
2742,1377,Balrog,APACPreSales,Monday,13
2361,1175,Gandalf,IndiaMarketing,Friday,21
480,2040,Frodo,APACPreSales,Monday,23
1997,1056,Samwise,IndiaMarketing,Thursday,3
1773,2018,Saruman,APACPreSales,Tuesday,13
484,2037,Bilbo,IndiaMarketing,Wednesday,17
2888,559,Thorin,APACPreSales,Monday,12
2978,1949,Balin,IndiaMarketing,Monday,10
2901,1489,Balrog,APACPreSales,Friday,21
2601,1511,Gandalf,IndiaMarketing,Monday,1
470,1894,Frodo,APACPreSales,Thursday,1
1725,1951,Balrog,IndiaMarketing,Tuesday,3
563,2047,Gandalf,APACPreSales,Wednesday,22
288,629,Frodo,IndiaMarketing,Monday,2
2955,1670,Samwise,APACPreSales,Monday,22
2788,1325,Saruman,IndiaMarketing,Friday,1
2573,565,Bilbo,APACPreSales,Monday,16
646,1529,Thorin,IndiaMarketing,Thursday,8
261,1415,Balin,APACPreSales,Tuesday,2
999,2029,Balrog,IndiaMarketing,Wednesday,14
1748,883,Gandalf,APACPreSales,Monday,14
2464,538,Frodo,IndiaMarketing,Monday,20
1711,1608,Balrog,APACPreSales,Friday,10
2947,697,Gandalf,IndiaMarketing,Monday,10
770,911,Frodo,APACPreSales,Thursday,13
2673,1312,Samwise,IndiaMarketing,Tuesday,8
1178,1469,Saruman,APACPreSales,Wednesday,1
2476,1357,Bilbo,IndiaMarketing,Monday,21
1880,952,Thorin,APACPreSales,Monday,10
1059,1919,Balin,IndiaMarketing,Friday,8
2414,1326,Balrog,APACPreSales,Monday,19
1334,1607,Gandalf,IndiaMarketing,Thursday,2
1122,1713,Frodo,APACPreSales,Tuesday,16
337,1854,Balrog,IndiaMarketing,Wednesday,16
2636,921,Gandalf,APACPreSales,Monday,0
359,702,Frodo,IndiaMarketing,Monday,16
988,1756,Samwise,APACPreSales,Friday,15
2818,922,Saruman,IndiaMarketing,Monday,2
1385,713,Bilbo,APACPreSales,Thursday,11
2103,1831,Thorin,IndiaMarketing,Tuesday,15
1056,1114,Balin,APACPreSales,Wednesday,11
1674,1054,Balrog,IndiaMarketing,Monday,17
2945,1991,Balrog,IndiaMarketing,Monday,13
1307,1258,Gandalf,APACPreSales,Thursday,1
2419,1268,Frodo,IndiaMarketing,Tuesday,16
929,1743,Balrog,IndiaMarketing,Monday,1
2784,674,Gandalf,APACPreSales,Thursday,8
2596,1434,Frodo,IndiaMarketing,Tuesday,19
1992,1053,Samwise,APACPreSales,Wednesday,0
514,587,Saruman,IndiaMarketing,Monday,15
1849,779,Bilbo,APACPreSales,Monday,11
569,1396,Thorin,IndiaMarketing,Friday,19
635,1103,Balin,APACPreSales,Monday,23
2375,1636,Balrog,IndiaMarketing,Thursday,8
2697,1535,Gandalf,APACPreSales,Tuesday,16
2254,1660,Frodo,IndiaMarketing,Wednesday,17
2566,1245,Balrog,APACPreSales,Monday,18
2510,1882,Gandalf,IndiaMarketing,Monday,0
759,2039,Frodo,APACPreSales,Friday,9
1034,1388,Samwise,IndiaMarketing,Monday,1
1047,1375,Saruman,APACPreSales,Thursday,16
844,1839,Bilbo,IndiaMarketing,Tuesday,19
760,810,Thorin,APACPreSales,Wednesday,16
1777,1449,Balin,IndiaMarketing,Monday,11
1468,1518,Balrog,APACPreSales,Monday,7
1781,1773,Gandalf,IndiaMarketing,Friday,1
2685,1857,Frodo,APACPreSales,Monday,20
2408,873,Balrog,IndiaMarketing,Thursday,8
980,1291,Gandalf,APACPreSales,Tuesday,20
1763,1536,Frodo,IndiaMarketing,Wednesday,20
889,1265,Samwise,APACPreSales,Monday,17
2542,540,Saruman,IndiaMarketing,Monday,7
1673,794,Bilbo,APACPreSales,Friday,1
760,981,Thorin,IndiaMarketing,Monday,9
2102,1595,Balin,APACPreSales,Thursday,2
1037,1970,Balrog,IndiaMarketing,Tuesday,23
2317,1985,Gandalf,APACPreSales,Wednesday,17
2487,1659,Frodo,IndiaMarketing,Monday,9
2084,1120,Balrog,APACPreSales,Monday,8
1568,1976,Gandalf,IndiaMarketing,Friday,1
1283,795,Frodo,APACPreSales,Monday,17
728,853,Samwise,IndiaMarketing,Thursday,1
1297,1302,Saruman,APACPreSales,Tuesday,0
729,1050,Bilbo,IndiaMarketing,Wednesday,9
840,548,Thorin,APACPreSales,Monday,4
2562,684,Balin,IndiaMarketing,Monday,20
1054,1824,Balrog,APACPreSales,Friday,14
2951,917,Gandalf,IndiaMarketing,Monday,15
958,1321,Frodo,APACPreSales,Thursday,21
2955,1717,Balrog,IndiaMarketing,Tuesday,3
426,1023,Gandalf,APACPreSales,Wednesday,1
1740,613,Frodo,IndiaMarketing,Monday,23
554,1206,Samwise,APACPreSales,Monday,7
2420,1460,Saruman,IndiaMarketing,Friday,13
973,798,Bilbo,APACPreSales,Monday,7
1452,1510,Thorin,IndiaMarketing,Thursday,20
666,1978,Balin,APACPreSales,Tuesday,0
879,1515,Balrog,IndiaMarketing,Wednesday,8
983,940,Gandalf,APACPreSales,Monday,18
2891,989,Frodo,IndiaMarketing,Monday,19
1102,1858,Balrog,APACPreSales,Friday,12
516,1354,Gandalf,IndiaMarketing,Monday,22
2780,1772,Frodo,APACPreSales,Thursday,8
585,975,Samwise,IndiaMarketing,Tuesday,3
986,1966,Saruman,APACPreSales,Wednesday,3
1564,919,Bilbo,IndiaMarketing,Monday,11
2631,1782,Thorin,APACPreSales,Monday,15
1301,551,Balin,IndiaMarketing,Friday,7
2687,1093,Balrog,APACPreSales,Monday,15
2606,1871,Gandalf,IndiaMarketing,Thursday,13
2054,1500,Frodo,APACPreSales,Tuesday,21
1247,532,Balrog,IndiaMarketing,Wednesday,22
2027,1393,Gandalf,APACPreSales,Monday,11
390,1567,Frodo,IndiaMarketing,Monday,23
2112,1516,Samwise,APACPreSales,Friday,1
1017,1991,Saruman,IndiaMarketing,Monday,16
2307,1861,Bilbo,APACPreSales,Thursday,20
2480,588,Thorin,IndiaMarketing,Tuesday,9
1232,1604,Balin,APACPreSales,Wednesday,15
2545,1890,Balrog,IndiaMarketing,Monday,9
1389,994,Gandalf,APACPreSales,Monday,12
1311,1815,Frodo,IndiaMarketing,Friday,2
1984,690,Balrog,APACPreSales,Monday,12
1405,1194,Gandalf,IndiaMarketing,Thursday,20
2299,662,Frodo,APACPreSales,Tuesday,7
2138,592,Samwise,IndiaMarketing,Wednesday,6
870,1446,Saruman,APACPreSales,Monday,20
820,1928,Bilbo,IndiaMarketing,Monday,11
2767,1528,Thorin,APACPreSales,Friday,7
2400,1867,Balin,IndiaMarketing,Monday,23
1727,753,Balrog,APACPreSales,Thursday,12
2384,939,Gandalf,IndiaMarketing,Tuesday,22
824,1645,Frodo,APACPreSales,Wednesday,5
860,903,Balrog,IndiaMarketing,Monday,4
2575,998,Gandalf,APACPreSales,Monday,18
1051,2048,Frodo,IndiaMarketing,Friday,8
2971,824,Samwise,APACPreSales,Monday,12
2536,1209,Saruman,IndiaMarketing,Thursday,15
1882,1758,Bilbo,APACPreSales,Tuesday,10
1470,1054,Thorin,IndiaMarketing,Wednesday,9
1945,1922,Balin,APACPreSales,Monday,9
2924,679,Balrog,IndiaMarketing,Monday,10
2064,1012,Gandalf,APACPreSales,Friday,20
2772,1103,Frodo,IndiaMarketing,Monday,18
2939,995,Balrog,APACPreSales,Thursday,7
2439,1542,Gandalf,IndiaMarketing,Tuesday,15
389,713,Frodo,APACPreSales,Wednesday,2
1703,1827,Samwise,IndiaMarketing,Monday,9
1637,1947,Saruman,APACPreSales,Monday,17
628,1221,Bilbo,IndiaMarketing,Friday,13
1862,839,Thorin,APACPreSales,Monday,0
2887,1500,Balin,IndiaMarketing,Thursday,7
1069,585,Balrog,APACPreSales,Tuesday,0
2311,1065,Gandalf,IndiaMarketing,Wednesday,15
892,650,Frodo,APACPreSales,Monday,4
2766,1998,Balrog,IndiaMarketing,Monday,20
2004,1383,Gandalf,APACPreSales,Friday,1
512,1589,Frodo,IndiaMarketing,Monday,4
1651,1976,Samwise,APACPreSales,Thursday,22
2325,1066,Saruman,IndiaMarketing,Tuesday,5
861,1587,Bilbo,APACPreSales,Wednesday,18
259,2008,Thorin,IndiaMarketing,Monday,16
534,785,Balin,APACPreSales,Monday,2
2543,557,Balrog,IndiaMarketing,Friday,21
842,1592,Gandalf,APACPreSales,Monday,14
2970,918,Frodo,IndiaMarketing,Thursday,4
2179,604,Balrog,APACPreSales,Tuesday,21
1017,1761,Gandalf,IndiaMarketing,Wednesday,3
1779,528,Frodo,APACPreSales,Monday,5
2990,1060,Samwise,IndiaMarketing,Monday,7
2044,1222,Saruman,APACPreSales,Friday,5
2750,1485,Bilbo,IndiaMarketing,Monday,3
1380,1335,Thorin,APACPreSales,Thursday,9
1383,1189,Balin,IndiaMarketing,Tuesday,21
1448,711,Balrog,APACPreSales,Wednesday,2
2049,1534,Gandalf,IndiaMarketing,Monday,16
1658,1316,Frodo,APACPreSales,Monday,11
2647,1471,Balrog,IndiaMarketing,Friday,4
921,1391,Gandalf,APACPreSales,Monday,21
2645,603,Frodo,IndiaMarketing,Thursday,0
1328,578,Samwise,APACPreSales,Tuesday,21
1128,1406,Saruman,IndiaMarketing,Wednesday,14
1108,802,Bilbo,APACPreSales,Monday,15
2190,1820,Thorin,IndiaMarketing,Monday,19
2082,1463,Balin,APACPreSales,Friday,8
1160,1331,Balrog,IndiaMarketing,Monday,14
1006,1285,Gandalf,APACPreSales,Thursday,23
1566,1742,Frodo,IndiaMarketing,Tuesday,12
2736,912,Balrog,APACPreSales,Wednesday,5
2877,1453,Gandalf,IndiaMarketing,Monday,5
719,555,Frodo,APACPreSales,Monday,22
351,1341,Samwise,IndiaMarketing,Friday,2
436,760,Saruman,APACPreSales,Monday,22
1120,699,Bilbo,IndiaMarketing,Thursday,4
1722,569,Thorin,APACPreSales,Tuesday,4
1518,831,Balin,IndiaMarketing,Wednesday,0
1484,1403,Balrog,APACPreSales,Monday,3
2980,1099,Gandalf,IndiaMarketing,Monday,13
2548,802,Frodo,APACPreSales,Friday,12
2758,2016,Balrog,IndiaMarketing,Monday,18
2656,1207,Gandalf,APACPreSales,Thursday,12
378,1082,Frodo,IndiaMarketing,Tuesday,6
2539,529,Samwise,APACPreSales,Wednesday,18
2271,1722,Saruman,IndiaMarketing,Monday,17
884,2004,Bilbo,APACPreSales,Monday,2
1792,815,Thorin,IndiaMarketing,Friday,22
2250,940,Balin,APACPreSales,Monday,8
1616,1080,Balrog,IndiaMarketing,Thursday,20
1166,1549,Gandalf,APACPreSales,Tuesday,17
1184,1229,Frodo,IndiaMarketing,Wednesday,17
1859,552,Balrog,APACPreSales,Monday,19
1947,1816,Gandalf,IndiaMarketing,Monday,14
1368,1195,Frodo,APACPreSales,Friday,0
2363,1169,Samwise,IndiaMarketing,Monday,5
1713,629,Saruman,APACPreSales,Thursday,4
642,608,Bilbo,IndiaMarketing,Tuesday,14
2683,769,Thorin,APACPreSales,Wednesday,13
1199,751,Balin,IndiaMarketing,Monday,11
1833,853,Balrog,APACPreSales,Monday,23
635,1781,Gandalf,IndiaMarketing,Friday,21
834,1948,Frodo,APACPreSales,Monday,23
407,2023,Balrog,IndiaMarketing,Thursday,8
869,1703,Gandalf,APACPreSales,Tuesday,23
785,1775,Frodo,IndiaMarketing,Wednesday,10
1742,574,Samwise,APACPreSales,Monday,18
950,758,Saruman,IndiaMarketing,Monday,17
2157,771,Bilbo,APACPreSales,Friday,17
2915,1659,Thorin,IndiaMarketing,Monday,11
2094,586,Balin,APACPreSales,Thursday,22
1835,1770,Balrog,IndiaMarketing,Tuesday,4
2236,542,Gandalf,APACPreSales,Wednesday,8
2830,1821,Frodo,IndiaMarketing,Monday,7
1140,2021,Balrog,APACPreSales,Monday,5
2315,1311,Gandalf,IndiaMarketing,Friday,12
2741,862,Frodo,APACPreSales,Monday,18
2840,1997,Samwise,IndiaMarketing,Thursday,6
2785,1828,Saruman,APACPreSales,Tuesday,15
750,1568,Bilbo,IndiaMarketing,Wednesday,16
861,1199,Thorin,APACPreSales,Monday,20
1983,1933,Balin,IndiaMarketing,Monday,22
1568,1960,Balrog,APACPreSales,Friday,2
1048,1991,Gandalf,IndiaMarketing,Monday,4
809,1399,Frodo,APACPreSales,Thursday,18
327,1310,Balrog,IndiaMarketing,Tuesday,15
1186,1153,Gandalf,APACPreSales,Wednesday,20
1913,785,Frodo,IndiaMarketing,Monday,23
1500,1850,Samwise,APACPreSales,Monday,7
297,1137,Saruman,IndiaMarketing,Friday,20
2676,1728,Bilbo,APACPreSales,Monday,9
2965,1650,Thorin,IndiaMarketing,Thursday,4
2338,1053,Balin,APACPreSales,Tuesday,3
2908,810,Balrog,IndiaMarketing,Wednesday,10
1740,1406,Gandalf,APACPreSales,Monday,22
292,1364,Frodo,IndiaMarketing,Monday,18
1162,1301,Balrog,APACPreSales,Friday,16
469,1816,Gandalf,IndiaMarketing,Monday,16
2221,1039,Frodo,APACPreSales,Thursday,20
2277,1257,Samwise,IndiaMarketing,Tuesday,6
1563,1175,Saruman,APACPreSales,Wednesday,19
1314,1645,Bilbo,IndiaMarketing,Monday,4
1307,801,Thorin,APACPreSales,Monday,6
2947,1428,Balin,IndiaMarketing,Friday,22
496,1636,Balrog,APACPreSales,Monday,13
2647,991,Gandalf,IndiaMarketing,Thursday,11
2094,1585,Frodo,APACPreSales,Tuesday,21
530,729,Balrog,IndiaMarketing,Wednesday,20
2730,1399,Gandalf,APACPreSales,Monday,21
2468,1273,Frodo,IndiaMarketing,Monday,17
1033,989,Samwise,APACPreSales,Friday,13
2662,972,Saruman,IndiaMarketing,Monday,18
872,1148,Bilbo,APACPreSales,Thursday,5
1364,1525,Thorin,IndiaMarketing,Tuesday,20
935,1672,Balin,APACPreSales,Wednesday,4
1891,1623,Balrog,IndiaMarketing,Monday,1
886,1807,Gandalf,APACPreSales,Monday,23
1862,1909,Frodo,IndiaMarketing,Friday,13
1115,1865,Balrog,APACPreSales,Monday,19
890,601,Gandalf,IndiaMarketing,Thursday,12
2149,664,Frodo,APACPreSales,Tuesday,13
2562,1149,Samwise,IndiaMarketing,Wednesday,21
541,1369,Saruman,APACPreSales,Monday,12
1449,886,Bilbo,IndiaMarketing,Monday,7
1209,1631,Thorin,APACPreSales,Friday,3
871,1714,Balin,IndiaMarketing,Monday,1
1359,1702,Balrog,APACPreSales,Thursday,8
1966,760,Gandalf,IndiaMarketing,Tuesday,2
2898,1782,Frodo,APACPreSales,Wednesday,8
1506,1550,Balrog,IndiaMarketing,Monday,3
444,747,Gandalf,APACPreSales,Monday,17
1727,702,Frodo,IndiaMarketing,Friday,13
1393,1155,Samwise,APACPreSales,Monday,16
2307,1018,Saruman,IndiaMarketing,Thursday,11
401,1346,Bilbo,APACPreSales,Tuesday,23
642,1390,Thorin,IndiaMarketing,Wednesday,21
2694,1172,Balin,APACPreSales,Monday,11
1636,1768,Balrog,IndiaMarketing,Monday,0
1164,1249,Gandalf,APACPreSales,Friday,12
1748,1271,Frodo,IndiaMarketing,Monday,19
360,548,Balrog,APACPreSales,Thursday,5
2310,1914,Gandalf,IndiaMarketing,Tuesday,19
2620,1425,Frodo,APACPreSales,Wednesday,6
2155,1737,Samwise,IndiaMarketing,Monday,16
1762,1163,Saruman,APACPreSales,Monday,1
869,817,Bilbo,IndiaMarketing,Friday,23
374,1881,Thorin,APACPreSales,Monday,19
2871,1238,Balin,IndiaMarketing,Thursday,22
670,767,Balrog,APACPreSales,Tuesday,11
935,1849,Gandalf,IndiaMarketing,Wednesday,4
274,1879,Frodo,APACPreSales,Monday,20
1526,1216,Balrog,IndiaMarketing,Monday,14
600,1574,Gandalf,APACPreSales,Friday,3
1773,1961,Frodo,IndiaMarketing,Monday,19
2236,1894,Samwise,APACPreSales,Thursday,10
2425,810,Saruman,IndiaMarketing,Tuesday,20
336,1201,Bilbo,APACPreSales,Wednesday,13
1915,966,Thorin,IndiaMarketing,Monday,20
2391,1427,Balin,APACPreSales,Monday,11
1862,1100,Balrog,IndiaMarketing,Friday,17
599,568,Gandalf,APACPreSales,Monday,23
720,813,Frodo,IndiaMarketing,Thursday,2
1911,1488,Balrog,APACPreSales,Tuesday,14
2632,1007,Gandalf,IndiaMarketing,Wednesday,21
2082,851,Frodo,APACPreSales,Monday,9
1228,759,Samwise,IndiaMarketing,Monday,13
440,1519,Saruman,APACPreSales,Friday,23
1522,1578,Bilbo,IndiaMarketing,Monday,6
906,1694,Thorin,APACPreSales,Thursday,23
270,1910,Balin,IndiaMarketing,Tuesday,13
362,991,Balrog,APACPreSales,Wednesday,23
2682,1120,Gandalf,IndiaMarketing,Monday,15
481,1859,Frodo,APACPreSales,Monday,23
2483,1598,Balrog,IndiaMarketing,Friday,13
935,1871,Gandalf,APACPreSales,Monday,14
1381,1593,Frodo,IndiaMarketing,Thursday,3
1836,688,Samwise,APACPreSales,Tuesday,5
903,1790,Saruman,IndiaMarketing,Wednesday,22
2291,590,Bilbo,APACPreSales,Monday,10
1481,2021,Thorin,IndiaMarketing,Monday,16
2565,1992,Balin,APACPreSales,Friday,8
2131,541,Balrog,IndiaMarketing,Monday,2
2401,1753,Gandalf,APACPreSales,Thursday,2
1483,597,Frodo,IndiaMarketing,Tuesday,18
1645,1980,Balrog,APACPreSales,Wednesday,5
1211,2024,Gandalf,IndiaMarketing,Monday,19
1924,704,Frodo,APACPreSales,Monday,8
1093,1377,Samwise,IndiaMarketing,Friday,22
2969,530,Saruman,APACPreSales,Monday,6
2446,1771,Bilbo,IndiaMarketing,Thursday,22
1145,1170,Thorin,APACPreSales,Tuesday,1
1758,1704,Balin,IndiaMarketing,Wednesday,19
2762,917,Balrog,APACPreSales,Monday,18
1843,928,Gandalf,IndiaMarketing,Monday,20
704,1421,Frodo,APACPreSales,Friday,5
308,1505,Balrog,IndiaMarketing,Monday,8
2696,2035,Gandalf,APACPreSales,Thursday,19
2958,1120,Frodo,IndiaMarketing,Tuesday,10
2356,643,Samwise,APACPreSales,Wednesday,15
971,1067,Saruman,IndiaMarketing,Monday,23
2387,1993,Bilbo,APACPreSales,Monday,15
2919,1902,Thorin,IndiaMarketing,Friday,6
375,1791,Balin,APACPreSales,Monday,14
864,573,Balrog,IndiaMarketing,Thursday,23
1323,1766,Gandalf,APACPreSales,Tuesday,11
1043,1548,Frodo,IndiaMarketing,Wednesday,12
2189,855,Balrog,APACPreSales,Monday,4
1384,1537,Gandalf,IndiaMarketing,Monday,0
760,1600,Frodo,APACPreSales,Friday,18
353,1633,Samwise,IndiaMarketing,Monday,21
1233,1471,Saruman,APACPreSales,Thursday,6
1746,1621,Bilbo,IndiaMarketing,Tuesday,17
2625,985,Thorin,APACPreSales,Wednesday,0
1586,1044,Balin,IndiaMarketing,Monday,12
1931,1627,Balrog,APACPreSales,Monday,23
687,1166,Gandalf,IndiaMarketing,Friday,5
861,963,Frodo,APACPreSales,Monday,4
1386,1060,Balrog,IndiaMarketing,Thursday,19
1531,851,Gandalf,APACPreSales,Tuesday,2
2373,1734,Frodo,IndiaMarketing,Wednesday,18
1467,721,Samwise,APACPreSales,Monday,19
919,1098,Saruman,IndiaMarketing,Monday,2
383,1013,Bilbo,APACPreSales,Friday,17
2909,1987,Thorin,IndiaMarketing,Monday,5
1733,938,Balin,APACPreSales,Thursday,20
891,1983,Balrog,IndiaMarketing,Tuesday,1
2270,1318,Gandalf,APACPreSales,Wednesday,17
2379,780,Frodo,IndiaMarketing,Monday,8
2652,641,Balrog,APACPreSales,Monday,23
919,1217,Gandalf,IndiaMarketing,Friday,9
661,784,Frodo,APACPreSales,Monday,10
435,587,Samwise,IndiaMarketing,Thursday,23
1976,1811,Saruman,APACPreSales,Tuesday,7
1434,893,Bilbo,IndiaMarketing,Wednesday,3
1754,1190,Thorin,APACPreSales,Monday,14
2793,1174,Balin,IndiaMarketing,Monday,17
1484,682,Balrog,APACPreSales,Friday,8
1778,1412,Gandalf,IndiaMarketing,Monday,12
1502,1808,Frodo,APACPreSales,Thursday,18
2754,732,Balrog,IndiaMarketing,Tuesday,11
1928,726,Gandalf,APACPreSales,Wednesday,9
1711,992,Frodo,IndiaMarketing,Monday,23
1789,1311,Samwise,APACPreSales,Monday,0
1622,693,Saruman,IndiaMarketing,Friday,10
1187,2023,Bilbo,APACPreSales,Monday,3
1564,847,Thorin,IndiaMarketing,Thursday,2
412,2024,Balin,APACPreSales,Tuesday,2
1001,1666,Balrog,IndiaMarketing,Wednesday,7
1100,1904,Gandalf,APACPreSales,Monday,23
393,1654,Frodo,IndiaMarketing,Monday,20
637,1417,Balrog,APACPreSales,Friday,23
2403,1558,Gandalf,IndiaMarketing,Monday,19
477,1389,Frodo,APACPreSales,Thursday,10
1291,1846,Samwise,IndiaMarketing,Tuesday,12
2440,1709,Saruman,APACPreSales,Wednesday,14
2454,2038,Bilbo,IndiaMarketing,Monday,1
1774,1363,Thorin,APACPreSales,Monday,22
1976,1645,Balin,IndiaMarketing,Friday,3
409,1093,Balrog,APACPreSales,Monday,22
1959,1845,Gandalf,IndiaMarketing,Thursday,4
2631,1460,Frodo,APACPreSales,Tuesday,10
1971,1878,Balrog,IndiaMarketing,Wednesday,21
1449,608,Gandalf,APACPreSales,Monday,2
1337,1054,Frodo,IndiaMarketing,Monday,18
2710,925,Samwise,APACPreSales,Friday,19
727,1518,Saruman,IndiaMarketing,Monday,23
878,1887,Bilbo,APACPreSales,Thursday,8
2106,879,Thorin,IndiaMarketing,Tuesday,9
1373,2008,Balin,APACPreSales,Wednesday,10
906,1201,Balrog,IndiaMarketing,Monday,11
2901,1853,Gandalf,APACPreSales,Monday,17
861,1907,Frodo,IndiaMarketing,Friday,20
1606,1320,Balrog,APACPreSales,Monday,11
605,1458,Gandalf,IndiaMarketing,Thursday,2
2764,1560,Frodo,APACPreSales,Tuesday,1
512,669,Samwise,IndiaMarketing,Wednesday,19
267,811,Saruman,APACPreSales,Monday,13
2874,1588,Bilbo,IndiaMarketing,Monday,12
2939,1954,Thorin,APACPreSales,Friday,8
1406,1600,Balin,IndiaMarketing,Monday,14
2255,1421,Balrog,APACPreSales,Thursday,5
2257,1001,Gandalf,IndiaMarketing,Tuesday,3
1918,743,Frodo,APACPreSales,Wednesday,18
2108,1272,Balrog,IndiaMarketing,Monday,0
1784,1813,Gandalf,APACPreSales,Monday,23
1694,1798,Frodo,IndiaMarketing,Friday,16
505,1214,Samwise,APACPreSales,Monday,13
943,1297,Saruman,IndiaMarketing,Thursday,10
901,587,Bilbo,APACPreSales,Tuesday,0
1866,983,Thorin,IndiaMarketing,Wednesday,20
2318,1532,Balin,APACPreSales,Monday,9
574,1831,Balrog,IndiaMarketing,Monday,13
352,1216,Gandalf,APACPreSales,Friday,23
1020,537,Frodo,IndiaMarketing,Monday,14
1441,1714,Balrog,APACPreSales,Thursday,13
1101,1307,Gandalf,IndiaMarketing,Tuesday,20
666,1448,Frodo,APACPreSales,Wednesday,20
966,1009,Samwise,IndiaMarketing,Monday,10
2152,639,Saruman,APACPreSales,Monday,7
717,1250,Bilbo,IndiaMarketing,Friday,9
352,1553,Thorin,APACPreSales,Monday,7
1477,590,Balin,IndiaMarketing,Thursday,2
2727,1822,Balrog,APACPreSales,Tuesday,5
1554,2045,Gandalf,IndiaMarketing,Wednesday,13
1853,512,Frodo,APACPreSales,Monday,1
1838,749,Balrog,IndiaMarketing,Monday,6
1567,957,Gandalf,APACPreSales,Friday,19
1242,1304,Frodo,IndiaMarketing,Monday,0
1346,1623,Samwise,APACPreSales,Thursday,13
265,1616,Saruman,IndiaMarketing,Tuesday,21
2607,1582,Bilbo,APACPreSales,Wednesday,22
2532,1407,Thorin,IndiaMarketing,Monday,21
2604,600,Balin,APACPreSales,Monday,12
1137,1444,Balrog,IndiaMarketing,Friday,14
1285,1354,Gandalf,APACPreSales,Monday,2
1386,1048,Frodo,IndiaMarketing,Thursday,17
2483,1819,Balrog,APACPreSales,Tuesday,6
535,1083,Gandalf,IndiaMarketing,Wednesday,19
2676,1541,Frodo,APACPreSales,Monday,13
2270,1489,Samwise,IndiaMarketing,Monday,18
922,1472,Saruman,APACPreSales,Friday,5
472,1744,Bilbo,IndiaMarketing,Monday,6
776,1504,Thorin,APACPreSales,Thursday,22
1728,1588,Balin,IndiaMarketing,Tuesday,3
431,2006,Balrog,APACPreSales,Wednesday,4
537,1393,Gandalf,IndiaMarketing,Monday,23
2684,1208,Frodo,APACPreSales,Monday,14
991,1652,Balrog,IndiaMarketing,Friday,17
1603,1915,Gandalf,APACPreSales,Monday,20
2918,525,Frodo,IndiaMarketing,Thursday,1
1901,1651,Samwise,APACPreSales,Tuesday,23
1446,1767,Saruman,IndiaMarketing,Wednesday,18
962,928,Bilbo,APACPreSales,Monday,0
325,1464,Thorin,IndiaMarketing,Monday,3
1772,1477,Balin,APACPreSales,Friday,2
2332,1937,Balrog,IndiaMarketing,Monday,4
2886,1251,Gandalf,APACPreSales,Thursday,17
749,1732,Frodo,IndiaMarketing,Tuesday,13
509,1868,Balrog,APACPreSales,Wednesday,17
1868,1436,Gandalf,IndiaMarketing,Monday,10
2216,1487,Frodo,APACPreSales,Monday,17
2759,579,Samwise,IndiaMarketing,Friday,1
2657,1705,Saruman,APACPreSales,Monday,3
317,1134,Bilbo,IndiaMarketing,Thursday,6
